Url,Status,Old Site,Old Site Unique, New Site, New Site Unique, Match
https://tobaccotactics.org/wiki/US-Smokeless-Tobacco-Company,404,0,0
/Democracy_Institute,200,9,8,8,8,false
?title=Category:Next_Generation_Products&amp;action=edit,200,0,0,0,0,true
?title=Lobby_Groups&amp;action=info,200,32,32,0,0,false
http://178.128.58.116/index.php?title=Talk:Fetratab&amp;action=edit&amp;redlink=1,404,0,0
http://178.128.58.116/index.php/Special:RecentChangesLinked/Snus,404,0,0
?title=Smokeless_Tobacco&amp;action=edit,200,11,11,0,0,false
?title=Category:Next_Generation_Products&amp;oldid=21795,200,0,0,0,0,true
/Special:WhatLinksHere/Front_Groups,200,0,0,3,3,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Fetratab,404,0,0
/Special:WhatLinksHere/Carlo_Sacchetto,200,0,0,5,5,false
http://178.128.58.116/index.php?title=Talk:Institute_of_Economic_Affairs&amp;action=edit&amp;redlink=1,404,0,0
/Mutsuo_Iwai,200,4,2,4,2,true
?title=Front_Groups&amp;action=info,200,3,3,0,0,false
/Plain_packaging_in_Australia,200,4,4,0,0,false
?title=Retailers_Against_Smuggling&amp;action=info,200,15,10,0,0,false
/Special:WhatLinksHere/Chile-Country_Profile,200,0,0,41,36,false
?title=Philip_Morris_USA&amp;action=history,200,5,5,0,0,false
https://tobaccotactics.org/wiki/Category:Secondhand-Smoke,404,0,0
http://178.128.58.116/index.php/Special:RecentChangesLinked/Front_Groups,404,0,0
?title=Fetratab&amp;action=history,200,29,17,0,0,false
?title=Fetratab&amp;action=edit,200,29,17,0,0,false
?title=Gareth_Davis&amp;printable=yes,200,9,9,0,0,false
?title=Confederation_of_British_Industry&amp;action=history,200,20,14,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Drago_Azinovic,404,0,0
https://tobaccotactics.org/wiki/Category:CSR-Strategy,404,0,0
/New_Gallaher_Documents_Reveal_Extent_of_Smuggling_Activities,200,34,34,34,34,true
http://178.128.58.116/index.php?title=Category:Another_category_name&amp;action=edit&amp;redlink=1,404,0,0
/Special:WhatLinksHere/American_European_Community_Association,200,0,0,28,27,false
/E-cigarettes:_Marketing_Rules,200,13,9,13,9,true
/Institute_of_Business_Ethics,200,28,26,28,26,true
http://178.128.58.116/index.php?title=Talk:E-Cigarettes:_Imperial_Tobacco&amp;action=edit&amp;redlink=1,404,0,0
?title=File:Ingredients_Platform.JPG&amp;action=history,200,0,0,0,0,true
?title=Mark_Littlewood&amp;action=edit,200,25,25,0,0,false
http://178.128.58.116/index.php?title=Category:Astroturf&amp;action=edit&amp;redlink=1,404,0,0
?title=Confederation_of_European_Community_Cigarette_Manufacturers&amp;oldid=23322,200,20,20,0,0,false
?title=Confederation_of_European_Community_Cigarette_Manufacturers&amp;action=info,200,20,20,0,0,false
?title=Lobby_Groups&amp;action=history,200,32,32,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/American_European_Community_Association,404,0,0
http://178.128.58.116/index.php/Special:RecentChangesLinked/Lobby_Groups,404,0,0
?title=Progressive_Vision&amp;oldid=23667,200,13,12,0,0,false
?title=Lobby_Groups&amp;action=edit,200,32,32,0,0,false
/Matteo_Pellegrini,200,7,5,7,5,true
?title=Front_Groups&amp;printable=yes,200,3,3,0,0,false
/Corporate_Political_Advertising_on_Plain_Packaging,200,23,18,22,17,false
?title=E-Cigarettes:_Imperial_Tobacco&amp;oldid=23898,200,190,129,0,0,false
/Linda_Bauld,200,21,16,16,16,false
http://178.128.58.116/index.php?title=Doctors_for_Reform&amp;action=edit&amp;redlink=1,404,0,0
?title=Drago_Azinovic&amp;printable=yes,200,6,3,0,0,false
?title=Confederation_of_European_Community_Cigarette_Manufacturers&amp;printable=yes,200,20,20,0,0,false
https://tobaccotactics.org/wiki/Category:Arguments-%26-Language,404,0,0
http://178.128.58.116/index.php/Special:RecentChangesLinked/Adam_Smith_Institute,404,0,0
?title=Category:Angola&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
/Robert_Polet,200,6,4,4,4,false
/Special:WhatLinksHere/Unite,200,0,0,7,7,false
/Ashok_Rammohan,200,7,4,7,4,true
/Glyn_Davies,200,1,1,1,1,true
?title=Harm_Reduction&amp;oldid=24008,200,4,4,0,0,false
?title=Philip_Morris_USA&amp;action=edit,200,5,5,0,0,false
https://tobaccotactics.org/wiki/Category:Scientists,404,0,0
/Special:WhatLinksHere/Adam_Smith_Institute,200,0,0,21,18,false
/Special:WhatLinksHere/Fetratab,200,0,0,29,17,false
?title=Confederation_of_European_Community_Cigarette_Manufacturers&amp;action=edit,200,20,20,0,0,false
?title=Gareth_Davis&amp;action=info,200,9,9,0,0,false
?title=Lobby_Groups&amp;printable=yes,200,32,32,0,0,false
?title=Drago_Azinovic&amp;action=info,200,6,3,0,0,false
/Special:WhatLinksHere/Lobby_Groups,200,0,0,32,32,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Confederation_of_European_Community_Cigarette_Manufacturers,404,0,0
?title=Category:Argentina&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
/Donna_Edmunds,200,18,15,15,15,false
?title=American_European_Community_Association&amp;printable=yes,200,28,27,0,0,false
http://178.128.58.116/index.php?title=Talk:Confederation_of_European_Community_Cigarette_Manufacturers&amp;action=edit&amp;redlink=1,404,0,0
/FOI:_SmokeFree_South_West,200,9,9,10,10,false
?title=Institute_of_Economic_Affairs&amp;oldid=23400,200,67,56,0,0,false
https://tobaccotactics.org/wiki/Carlos-Slim-Hel%C3%BA,404,0,0
http://178.128.58.116/index.php/Special:RecentChangesLinked/WHO_Definitions_of_Tobacco_Industry_Tactics,404,0,0
https://tobaccotactics.org/wiki/Category:Astroturfing,404,0,0
/Mark_Field,200,3,3,3,3,true
/Pierre_de_Labouchere,200,6,3,3,3,false
?title=File:Invite_to_PMI_funded_event_in_Chile_May_2019.jpg&amp;action=history,200,0,0,0,0,true
/Thomas_McCoy,200,4,3,4,3,true
?title=Confederation_of_European_Community_Cigarette_Manufacturers&amp;action=history,200,20,20,0,0,false
/Special:WhatLinksHere/WHO_Definitions_of_Tobacco_Industry_Tactics,200,0,0,2,2,false
/Special:WhatLinksHere/Philip_Morris_USA,200,0,0,5,5,false
?title=Adam_Smith_Institute&amp;printable=yes,200,22,19,0,0,false
?title=Snus&amp;action=info,200,13,11,0,0,false
?title=Snus&amp;printable=yes,200,13,11,0,0,false
?title=Fetratab&amp;printable=yes,200,29,17,0,0,false
?title=Petrol_Retailers_Association&amp;oldid=23592,200,23,21,0,0,false
?title=Japan_Tobacco_Group&amp;oldid=23447,200,3,3,0,0,false
https://tobaccotactics.org/wiki/Special:WhatLinksHere/Category:Next-Generation-Products,404,0,0
/Lord_Pendry,200,10,8,8,8,false
/Imperial_Receives_Inside_Information_from_the_European_Council,200,6,6,6,6,true
?title=Category:Next_Generation_Products&amp;action=history,200,0,0,0,0,true
/Tobias_Ghersetti,200,5,1,5,1,true
/Hermann_Waldemer,200,2,2,1,1,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Consumer_Choice_Center,404,0,0
/Jonathan_Hopkins,200,1,1,1,1,true
?title=File:Ingredients_Platform.JPG&amp;action=info,200,0,0,0,0,true
?title=Lobbying_Decision_Makers&amp;action=edit,200,4,4,0,0,false
?title=Category:Tanzania&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
/Good_Quotes_on_Plain_Packaging,200,11,11,12,12,false
/Scottish_Wholesale_Association,200,6,6,6,6,true
?title=Philip_Morris_USA&amp;printable=yes,200,5,5,0,0,false
/All_Party_Parliamentary_Small_Shops_Group,200,8,6,6,6,false
/Special:WhatLinksHere/E-Cigarettes:_Lorillard,200,0,0,7,5,false
?title=Category:Labelling_and_Packaging&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
http://178.128.58.116/index.php/Special:RecentChangesLinked/Framework_Convention_on_Tobacco_Control,404,0,0
?title=Progressive_Vision&amp;action=edit,200,13,12,0,0,false
/International_Trademark_Association,200,34,27,34,27,true
?title=Anti-Counterfeiting_Group&amp;action=info,200,22,14,0,0,false
?title=JUUL_Labs&amp;oldid=23915,200,149,111,0,0,false
?title=Institute_of_Economic_Affairs&amp;action=history,200,67,56,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Philip_Morris_USA,404,0,0
https://tobaccotactics.org/wiki/Philip-Morris%27-Regulatory-Litigation-Action-Plan-Against-the-Display-Ban,404,0,0
http://178.128.58.116/index.php/Special:RecentChangesLinked/Chile-Country_Profile,404,0,0
http://178.128.58.116/index.php?title=Talk:E-Cigarettes:_Philip_Morris_International&amp;action=edit&amp;redlink=1,404,0,0
http://178.128.58.116/index.php/Special:RecentChangesLinked/Mark_Littlewood,404,0,0
/Federation_of_Wholesale_Distributors,200,4,4,4,4,true
/Hume_Brophy,200,4,3,4,4,true
https://tobaccotactics.org/wiki/Philip-Morris%27-PR-Campaign-Against-the-Display-Ban,404,0,0
http://178.128.58.116/index.php?title=Talk:Progressive_Vision&amp;action=edit&amp;redlink=1,404,0,0
?title=Progressive_Vision&amp;action=info,200,13,12,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Confederation_of_British_Industry,404,0,0
http://178.128.58.116/index.php/Special:RecentChangesLinked/File:Invite_to_PMI_funded_event_in_Chile_May_2019.jpg,404,0,0
?title=Category:Next_Generation_Products&amp;action=info,200,0,0,0,0,true
?title=Progressive_Vision&amp;printable=yes,200,13,12,0,0,false
?title=Japan_Tobacco_Group&amp;action=history,200,3,3,0,0,false
/TransAtlantic_Business_Dialogue,200,20,18,20,18,true
?title=Lobbying_Decision_Makers&amp;action=history,200,4,4,0,0,false
https://tobaccotactics.org/wiki/Special:WhatLinksHere/File:Invite-to-PMI-funded-event-in-Chile-May-2019.jpg,404,0,0
/Joe_Brice,200,1,1,1,1,true
?title=Consumer_Choice_Center&amp;action=info,200,29,27,0,0,false
/FOI:_University_of_Bath,200,15,14,15,14,true
/Jerry_Whitson,200,4,2,2,2,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Progressive_Vision,404,0,0
?title=Mark_Littlewood&amp;action=history,200,25,25,0,0,false
?title=File:Ingredients_Platform.JPG&amp;printable=yes,200,0,0,0,0,true
https://tobaccotactics.org/wiki/Tobacco-Retailers%27-Alliance,404,0,0
?title=Progressive_Vision&amp;action=history,200,13,12,0,0,false
?title=File:Invite_to_PMI_funded_event_in_Chile_May_2019.jpg&amp;printable=yes,200,0,0,0,0,true
/Special:WhatLinksHere/Think_Tanks,200,0,0,175,139,false
?title=Plain_Packaging&amp;oldid=23629,200,13,7,0,0,false
?title=Category:Mozambique&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
/Special:WhatLinksHere/Consumer_Choice_Center,200,0,0,29,27,false
http://178.128.58.116/index.php?title=Talk:Lobbying_Decision_Makers&amp;action=edit&amp;redlink=1,404,0,0
?title=Institute_of_Economic_Affairs&amp;action=edit,200,67,56,0,0,false
?title=Confederation_of_British_Industry&amp;printable=yes,200,20,14,0,0,false
?title=Unite&amp;action=info,200,8,7,0,0,false
/Special:WhatLinksHere/Progressive_Vision,200,0,0,12,12,false
?title=Mark_Littlewood&amp;action=info,200,25,25,0,0,false
/Nicoventures,200,23,19,19,19,false
http://178.128.58.116/index.php?title=Talk:E-Cigarettes:_Japan_Tobacco_International&amp;action=edit&amp;redlink=1,404,0,0
/Richard_Burrows,200,6,3,4,4,false
/Tomas_Hammargren,200,6,3,6,3,true
?title=Confederation_of_British_Industry&amp;action=info,200,20,14,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/File:Ingredients_Platform.JPG,404,0,0
/Lars_Olof_Lofman,200,1,1,1,1,true
?title=Category:Next_Generation_Products&amp;printable=yes,200,0,0,0,0,true
?title=Category:Middle_East_and_North_Africa&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
?title=Mark_Littlewood&amp;printable=yes,200,25,25,0,0,false
?title=Think_Tanks&amp;action=history,200,176,140,0,0,false
/Julie_Soderlund,200,3,3,3,3,true
?title=Framework_Convention_on_Tobacco_Control&amp;printable=yes,200,17,9,0,0,false
?title=E-Cigarettes:_Imperial_Tobacco&amp;action=edit,200,190,129,0,0,false
/Stephen_M._Wolf,200,3,1,1,1,false
http://178.128.58.116/index.php?title=Talk:Japan_Tobacco_Group&amp;action=edit&amp;redlink=1,404,0,0
?title=E-Cigarettes:_Japan_Tobacco_International&amp;action=edit,200,72,44,0,0,false
/Miroslaw_Zielinski,200,7,4,7,4,true
https://tobaccotactics.org/wiki/Category:Uganda,404,0,0
/Special:WhatLinksHere/Mark_Littlewood,200,0,0,25,25,false
?title=Japan_Tobacco_Group&amp;action=edit,200,3,3,0,0,false
?title=Category:Europe_and_Central_Asia&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
?title=Philip_Morris_USA&amp;action=info,200,5,5,0,0,false
?title=E-Cigarettes:_Philip_Morris_International&amp;action=edit,200,55,41,0,0,false
/John_Russell,200,2,2,2,2,true
/Cecilia_Kindstrand,200,13,9,13,9,true
/Andy_Robbins,200,6,6,6,6,true
https://tobaccotactics.org/wiki/Russell-%26-Hart,404,0,0
/Frederic_de_Wilde,200,6,5,5,5,false
?title=Andr%C3%A9_Calantzopoulos&amp;printable=yes,200,6,6,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Category:Next_Generation_Products,404,0,0
?title=Framework_Convention_on_Tobacco_Control&amp;action=info,200,17,9,0,0,false
?title=Andr%C3%A9_Calantzopoulos&amp;oldid=23215,200,6,6,0,0,false
?title=Consumer_Choice_Center&amp;printable=yes,200,29,27,0,0,false
/Michel_Petite,200,12,12,12,12,true
?title=Category:Bahrain&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
?title=Category:Austria&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
http://178.128.58.116/index.php?title=Talk:ECLT&amp;action=edit&amp;redlink=1,404,0,0
?title=Plain_Packaging&amp;action=info,200,13,7,0,0,false
?title=E-Cigarettes:_Imperial_Tobacco&amp;action=history,200,190,129,0,0,false
/Special:WhatLinksHere/Smokeless_Tobacco,200,0,0,11,11,false
/Tobacco_Institute,200,11,9,9,9,false
/APCO_Associates,200,48,31,48,31,true
?title=Carlo_Sacchetto&amp;printable=yes,200,5,5,0,0,false
?title=Smokeless_Tobacco&amp;action=history,200,11,11,0,0,false
/Pantarhei,200,8,7,7,7,false
?title=Category:Azerbaijan&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
/Special:WhatLinksHere/Imperial_Tobacco,200,0,0,102,87,false
/Special:WhatLinksHere/Atlas_Network,200,0,0,93,72,false
https://tobaccotactics.org/wiki/Talk:Imperial-Tobacco,404,0,0
?title=ECLT&amp;action=history,200,66,50,0,0,false
/Special:WhatLinksHere/ECLT,200,0,0,66,50,false
/TPD:_Legal_Challenges,200,7,7,7,7,true
?title=American_European_Community_Association&amp;action=info,200,28,27,0,0,false
/All-Party_Parliamentary_Group_(APPG)_on_illicit_trade,200,39,27,39,27,true
/Special:WhatLinksHere/Institute_of_Economic_Affairs,200,0,0,67,56,false
?title=UNITAB&amp;action=history,200,38,26,0,0,false
?title=ECLT&amp;action=edit,200,66,50,0,0,false
http://178.128.58.116/index.php?title=Talk:Tobacco_Manufacturers%27_Association&amp;action=edit&amp;redlink=1,404,0,0
?title=Japan_Tobacco_Group&amp;printable=yes,200,3,3,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Carlo_Sacchetto,404,0,0
?title=Imperial_Tobacco&amp;action=history,200,102,87,0,0,false
/CSR:_Imperial_and_Love_Where_You_Live,200,9,9,9,9,true
/Kate_Marley,200,14,11,11,11,false
?title=ECLT&amp;printable=yes,200,66,50,0,0,false
?title=Imperial_Tobacco&amp;action=info,200,102,87,0,0,false
https://tobaccotactics.org/wiki/Communications-%26-Network-Consulting-AG,404,0,0
http://178.128.58.116/index.php/Special:RecentChangesLinked/Plain_Packaging,404,0,0
/Bell_Pottinger,200,30,22,30,22,true
/Associate_Parliamentary_Corporate_Responsibility_Group,200,4,4,4,4,true
http://178.128.58.116/index.php?title=Talk:Atlas_Network&amp;action=edit&amp;redlink=1,404,0,0
?title=Atlas_Network&amp;action=edit,200,94,72,0,0,false
/Special:WhatLinksHere/Plain_Packaging,200,0,0,5,5,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Atlas_Network,404,0,0
/Smoking_Allowed,200,6,6,6,6,true
https://tobaccotactics.org/wiki/Category:Australia-and-New-Zealand,404,0,0
/Bute_Communications,200,1,1,1,1,true
http://178.128.58.116/index.php?title=Talk:Plain_Packaging&amp;action=edit&amp;redlink=1,404,0,0
http://178.128.58.116/index.php/Special:RecentChangesLinked/Think_Tanks,404,0,0
/Media_Intelligence_Partners,200,18,18,18,18,true
?title=ECLT&amp;action=info,200,66,50,0,0,false
?title=Think_Tanks&amp;printable=yes,200,176,140,0,0,false
?title=Atlas_Network&amp;printable=yes,200,94,72,0,0,false
/Special:WhatLinksHere/Japan_Tobacco_Group,200,0,0,3,3,false
?title=Imperial_Tobacco&amp;action=edit,200,102,87,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Imperial_Tobacco,404,0,0
/Consumer_Packaging_Manufacturers_Alliance,200,8,6,8,6,true
http://178.128.58.116/index.php?title=Talk:JUUL_Labs&amp;action=edit&amp;redlink=1,404,0,0
?title=E-Cigarettes:_Philip_Morris_International&amp;action=history,200,55,41,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/ECLT,404,0,0
http://178.128.58.116/index.php/Special:RecentChangesLinked/Institute_of_Economic_Affairs,404,0,0
/Beer_Davies,200,2,2,2,2,true
/Felula,200,1,1,1,1,true
?title=Atlas_Network&amp;action=history,200,94,72,0,0,false
?title=Category:East_Asia_and_Pacific&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
?title=Carlo_Sacchetto&amp;action=info,200,5,5,0,0,false
/European_Communities_Trademark_Association,200,16,9,10,10,false
?title=Category:Other_Industries&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
http://178.128.58.116/index.php/Special:RecentChangesLinked/Smokeless_Tobacco,404,0,0
?title=Adam_Smith_Institute&amp;action=info,200,22,19,0,0,false
https://tobaccotactics.org/wiki/Category:BAT,404,0,0
http://178.128.58.116/index.php?title=Talk:Harm_Reduction&amp;action=edit&amp;redlink=1,404,0,0
?title=Tobacco_Manufacturers%27_Association&amp;oldid=23754,200,30,29,0,0,false
?title=Smokeless_Tobacco&amp;printable=yes,200,11,11,0,0,false
/Special:WhatLinksHere/UNITAB,200,0,0,26,26,false
?title=Andr%C3%A9_Calantzopoulos&amp;action=info,200,6,6,0,0,false
?title=Fetratab&amp;action=info,200,29,17,0,0,false
?title=Harm_Reduction&amp;action=history,200,4,4,0,0,false
/Halogen_Communications,200,16,14,13,13,false
https://tobaccotactics.org/wiki/Category:Freedom-of-Information-Requests,404,0,0
?title=Chile-Country_Profile&amp;printable=yes,200,41,36,0,0,false
?title=Jeff_Stier&amp;action=history,200,13,11,0,0,false
?title=Plain_Packaging&amp;action=history,200,13,7,0,0,false
?title=Plain_Packaging&amp;action=edit,200,13,7,0,0,false
?title=Jeff_Stier&amp;action=edit,200,13,11,0,0,false
?title=Atlas_Network&amp;oldid=24015,200,94,72,0,0,false
?title=Plain_Packaging&amp;printable=yes,200,13,7,0,0,false
?title=File:Invite_to_PMI_funded_event_in_Chile_May_2019.jpg&amp;action=info,200,0,0,0,0,true
http://178.128.58.116/index.php/Special:RecentChangesLinked/E-Cigarettes:_Lorillard,404,0,0
/Alun_Davies,200,2,2,2,2,true
?title=Category:Sub-Saharan_Africa&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
?title=Harm_Reduction&amp;action=edit,200,4,4,0,0,false
/European_Carton_Makers_Association,200,33,26,26,26,false
/Special:WhatLinksHere/Harm_Reduction,200,0,0,4,4,false
?title=Imperial_Tobacco&amp;printable=yes,200,102,87,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Japan_Tobacco_Group,404,0,0
?title=Smokeless_Tobacco&amp;action=info,200,11,11,0,0,false
?title=Atlas_Network&amp;action=info,200,94,72,0,0,false
https://tobaccotactics.org/wiki/APRAM,404,0,0
/Special:WhatLinksHere/JUUL_Labs,200,0,0,149,111,false
?title=Federation_of_Independent_Retailers_(NFRN)&amp;oldid=23583,200,22,20,0,0,false
/Swedish_Match:_Lobbying_of_EU_Officials,200,15,11,15,11,true
/Martin_Braddock,200,10,8,10,8,true
/Pepper_Public_Affairs,200,4,4,4,4,true
/Scotland_Plain_Packaging:_Scaremongering_over_Illicit_Tobacco,200,34,32,32,32,false
/Countering_Industry_Arguments_Against_Plain_Packaging:_It_Breaches_Intellectual_Property_Rights,200,18,17,18,17,true
/Edward_Garnier,200,3,3,3,3,true
?title=Harm_Reduction&amp;printable=yes,200,4,4,0,0,false
?title=Federation_of_Independent_Retailers_(NFRN)&amp;action=history,200,22,20,0,0,false
?title=WHO_Definitions_of_Tobacco_Industry_Tactics&amp;action=info,200,3,2,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/E-Cigarettes:_Philip_Morris_International,404,0,0
/Stephen_Metcalfe,200,13,13,13,13,true
/Paul_Neumann,200,3,3,3,3,true
http://178.128.58.116/index.php/Special:RecentChangesLinked/Harm_Reduction,404,0,0
/Gerald_Kaufman,200,2,2,2,2,true
/Australia:_Campaigning_websites,200,5,5,6,6,false
/Philip_Hammond,200,5,5,5,5,true
/Stefan_Fitz,200,7,4,5,5,false
/Special:WhatLinksHere/E-Cigarettes:_Imperial_Tobacco,200,0,0,138,130,false
/Special:WhatLinksHere/Jeff_Stier,200,0,0,11,11,false
/James_Gray,200,2,2,2,2,true
/Clifford_Chance,200,6,6,6,6,true
?title=Industry_Arguments_Against_Plain_Packaging&amp;action=history,200,36,30,0,0,false
/Special:WhatLinksHere/E-Cigarettes:_Philip_Morris_International,200,0,0,55,41,false
?title=Chile-Country_Profile&amp;action=info,200,41,36,0,0,false
?title=Institute_of_Economic_Affairs&amp;action=info,200,67,56,0,0,false
?title=Tobacco_Manufacturers%27_Association&amp;action=edit,200,30,29,0,0,false
/Countering_Industry_Arguments_Against_Plain_Packaging:_The_Nanny_State_is_going_Too_Far,200,8,8,8,8,true
http://178.128.58.116/index.php?title=Talk:Federation_of_Independent_Retailers_(NFRN)&amp;action=edit&amp;redlink=1,404,0,0
/Mark_Pritchard,200,2,2,2,2,true
http://178.128.58.116/index.php/Special:RecentChangesLinked/UNITAB,404,0,0
?title=E-Cigarettes:_Lorillard&amp;printable=yes,200,7,5,0,0,false
https://tobaccotactics.org/wiki/Special:WhatLinksHere/Tobacco-Manufacturers%27-Association,404,0,0
?title=Federation_of_Independent_Retailers_(NFRN)&amp;printable=yes,200,22,20,0,0,false
?title=JUUL_Labs&amp;printable=yes,200,149,111,0,0,false
/Richard_Ottaway,200,8,8,8,8,true
?title=Imperial_and_Gallaher_Involvement_in_Tobacco_Smuggling&amp;action=info,200,18,13,0,0,false
/Gerald_Howarth,200,13,12,12,12,false
/David_Morris,200,4,2,2,2,false
?title=Institute_of_Economic_Affairs&amp;printable=yes,200,67,56,0,0,false
?title=UNITAB&amp;action=info,200,38,26,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Federation_of_Independent_Retailers_(NFRN),404,0,0
?title=E-Cigarettes:_Philip_Morris_International&amp;action=info,200,55,41,0,0,false
?title=Harm_Reduction&amp;action=info,200,4,4,0,0,false
?title=E-Cigarettes:_Japan_Tobacco_International&amp;action=history,200,72,44,0,0,false
?title=UNITAB&amp;printable=yes,200,38,26,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/JUUL_Labs,404,0,0
?title=E-Cigarettes:_Philip_Morris_International&amp;printable=yes,200,55,41,0,0,false
?title=E-Cigarettes:_Imperial_Tobacco&amp;printable=yes,200,190,129,0,0,false
/Special:WhatLinksHere/Lobbying_Decision_Makers,200,0,0,4,4,false
?title=Japan_Tobacco_Group&amp;action=info,200,3,3,0,0,false
?title=Tobacco_Manufacturers%27_Association&amp;action=history,200,30,29,0,0,false
?title=JUUL_Labs&amp;action=edit,200,149,111,0,0,false
?title=WHO_Definitions_of_Tobacco_Industry_Tactics&amp;printable=yes,200,3,2,0,0,false
?title=Federation_of_Independent_Retailers_(NFRN)&amp;action=edit,200,22,20,0,0,false
?title=Imperial_Tobacco&amp;oldid=23976,200,102,87,0,0,false
?title=Industry_Arguments_Against_Plain_Packaging&amp;action=edit,200,36,30,0,0,false
?title=EFFAT&amp;action=info,200,38,20,0,0,false
/Lindsay_Hoyle,200,1,1,1,1,true
http://178.128.58.116/index.php?title=Talk:Industry_Arguments_Against_Plain_Packaging&amp;action=edit&amp;redlink=1,404,0,0
/Jim_Dowd,200,8,8,8,8,true
?title=Industry_Arguments_Against_Plain_Packaging&amp;oldid=23879,200,36,30,0,0,false
/Stephen_Hepburn,200,8,6,7,7,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/E-Cigarettes:_Imperial_Tobacco,404,0,0
http://178.128.58.116/index.php?title=Talk:Petrol_Retailers_Association&amp;action=edit&amp;redlink=1,404,0,0
https://tobaccotactics.org/wiki/Karin-Riis-J%C3%B8rgensen,404,0,0
/Cheryl_Gillan,200,5,4,5,4,true
/Karl_McCartney,200,8,8,8,8,true
/Howard_Parks,200,8,5,8,5,true
/Special:WhatLinksHere/Industry_Arguments_Against_Plain_Packaging,200,0,0,36,30,false
/INHouse_Communications,200,2,2,2,2,true
?title=EFFAT&amp;printable=yes,200,38,20,0,0,false
?title=Imperial_Tobacco&amp;amp%3Bredirect=no&amp;printable=yes,200,102,87,0,0,false
?title=Think_Tanks&amp;action=info,200,176,140,0,0,false
?title=Industry_Arguments_Against_Plain_Packaging&amp;printable=yes,200,36,30,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Industry_Arguments_Against_Plain_Packaging,404,0,0
?title=Lobbying_Decision_Makers&amp;printable=yes,200,4,4,0,0,false
/Simon_Hart,200,7,7,7,7,true
?title=Industry_Arguments_Against_Plain_Packaging&amp;action=info,200,36,30,0,0,false
/Michael_Ellis,200,6,6,6,6,true
?title=JUUL_Labs&amp;action=info,200,149,111,0,0,false
?title=JUUL_Labs&amp;action=history,200,149,111,0,0,false
?title=Lobbying_Decision_Makers&amp;action=info,200,4,4,0,0,false
/FOI:_Stirling_University,200,6,4,6,4,true
/Ian_Paisley,200,18,11,18,11,true
?title=E-Cigarettes:_Lorillard&amp;action=info,200,7,5,0,0,false
/Special:WhatLinksHere/Federation_of_Independent_Retailers_(NFRN),200,0,0,22,20,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Lobbying_Decision_Makers,404,0,0
/Nigel_Evans,200,11,7,8,8,false
/Gardant_Communications,200,4,4,4,4,true
?title=E-Cigarettes:_Imperial_Tobacco&amp;action=info,200,190,129,0,0,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Jeff_Stier,404,0,0
https://tobaccotactics.org/wiki/Be-Marlboro:-Targeting-the-World%27s-Biggest-Brand-at-Youth,404,0,0
http://178.128.58.116/index.php/Special:RecentChangesLinked/Tobacco_Manufacturers%27_Association,404,0,0
?title=Jeff_Stier&amp;printable=yes,200,13,11,0,0,false
?title=Jeff_Stier&amp;action=info,200,13,11,0,0,false
?title=Category:Brazil&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
/Transcrime,200,18,13,18,13,true
/Special:WhatLinksHere/Petrol_Retailers_Association,200,0,0,20,20,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Petrol_Retailers_Association,404,0,0
?title=Swedish_Match&amp;action=edit,200,58,51,0,0,false
/Lord_Trimble,200,5,5,5,5,true
